level_0,index,Chunk,Tag,sentence_id,Spans
7258,13126,Giày fake giày real cũng là giày đều mang vào chân đều đạp đất hên xui đạp cứt có gì đâu mà cứ phải phân biệt này nọ đã vậy k biết có tiền mua nổi đôi dép k ở đó mà tỏ ra thượng đẳng phân biệt fake & real,1.0,5868,"[[5, 8], [75, 77], [131, 145], [165, 181]]"
7259,13128,Park Kim Hee y rang c🤣,0.0,5869,[]
7260,13130,Chuyen gia vu tru thi phai doan truoc duoc dich cua nuoc My chu?,0.0,5870,[]
7261,13131,Sao lai phai mua gao du phong.,0.0,5870,[]
7262,13132,Chung to chuen gia vu tru nay oc dac.,1.0,5870,"[[30, 35]]"
7263,13134,Vô văn hoá vl nè =)))),1.0,5871,"[[0, 12]]"
7264,13136,-,0.0,5872,[]
7265,13138,MC cười toả náng thiệt,0.0,5873,[]
7266,13140,ngu,1.0,5874,"[[0, 2]]"
7267,13142,"Đụ má, em ức chế quá.",1.0,5875,"[[0, 4]]"
7268,13144,Vu Quynh Huong vãi lol,1.0,5876,"[[15, 21]]"
7269,13146,Sao tao phải trả tiền mạng để đọc mấy cái tin tức lol này vậy.quang hải là thằng nào mà quan tâm vcc vậy.nó đi ỉa giờ nào chắc cũng đăng báo,1.0,5877,"[[4, 6], [50, 52], [75, 79], [97, 99], [105, 106], [111, 112]]"
7270,13148,"Dạo này mấy bố ts giấy phát biểu hơi nhiều, phần lớn cho thấy tư duy kiến thức quá lạc hậu, nhiệt tình cộng với sự ngu dốt thì sẽ thành phá hoại 😤",1.0,5878,"[[8, 21], [83, 89], [115, 121], [136, 143]]"
7271,13150,Sống chậm lại tôi ơi:))))),0.0,5879,[]
7272,13152,dùng não nhiều quá nên hơi đao :v,0.0,5880,[]
7273,13154,"May là đô khùng, ăn nói tục tiểu ko biết cái loại ca tụng máy là loại ko học thức",1.0,5881,"[[0, 2], [7, 14], [24, 31], [45, 48], [58, 60], [65, 80]]"
7274,13156,Bình Nguyễn 😞 cố lên,0.0,5882,[]
7275,13158,Cực kỳ thuyết phục:)),0.0,5883,[]
7276,13160,Nhớ múa dasua nha thầy,0.0,5884,[]
7277,13162,Nhây thực sự kk,0.0,5885,[]
7278,13164,"thằng ad k muốn bme nó ra tù đấy mà, rõ khổ",1.0,5886,"[[0, 4], [26, 27]]"
7279,13166,Láo,1.0,5887,"[[0, 2]]"
7280,13168,"Cầu mong thần cá VOI và thần cá HEO giúp nhật bản qua đc cơn hoạn nạn này""",0.0,5888,[]
7281,13170,xin hình gốc cái ông ơi =))),0.0,5889,[]
7282,13172,cháu chứ đâu chủ đâu,0.0,5890,[]
7283,13174,Cảm ơn cc,1.0,5891,"[[7, 8]]"
7284,13176,Trần dần là hán gian,1.0,5892,"[[12, 19]]"
7285,13178,Đm abe giống bóng vcccc,1.0,5893,"[[0, 1], [13, 16], [18, 22]]"
7286,13180,Phan sa đéc xin chào ae,0.0,5894,[]
7287,13182,Chu Ha Khanh trc h tưởng cả bông lun,0.0,5895,[]
7288,13184,Còn đây cũng là MV sắp ra của độ,0.0,5896,[]
7289,13186,đây bạn :))),0.0,5897,[]
7290,13188,1 mặt khác của lịch sử,0.0,5898,[]
7291,13190,link đâu con mẹ m,1.0,5899,"[[9, 16]]"
7292,13192,Như 2 giọt nước luôn thầy ơi.,0.0,5900,[]
7293,13193,Trinh giọt nước suối còn thầy giọt nước cống thầy ạ =))),1.0,5900,"[[25, 43]]"
7294,13195,"Cưng quá Châu ơi yêu mọi người quá nè kg thích đi du lịch đâu xa mà muốn về đại gia đình này thôi, chúc mọi người nhiều sức khỏe vvhp cả nhà nhé ♥️",0.0,5901,[]
7295,13197,Nguyễn Ngọc Sơn dm chac may lam pr cho cai page nay chac,1.0,5902,"[[16, 17], [24, 26]]"
7296,13199,Thứ khiến tôi gục,0.0,5903,[]
7297,13201,"Hay học pha thuốc nổ, qua bển du lịch đánh sập đập nhề?!",1.0,5904,"[[38, 45]]"
7298,13203,Vâng chỉ có ở VN.,0.0,5905,[]
7299,13204,1 đất nước tự do ngôn luận là thứ xa sĩ.,1.0,5905,"[[11, 38]]"
7300,13205,vãi VN.,1.0,5905,"[[0, 2]]"
7301,13207,vào là đập chỉ có thể là thầy ba :),0.0,5906,[]
7302,13209,Tham nhũng đang rất ổn định mà 😂😂,1.0,5907,"[[0, 9]]"
7303,13211,Bảo hiểm thì nước đ' nào chả phải nộp :v tai nạn ra ai thanh toán :v bóp cái tít cũng ngu :v,1.0,5908,"[[18, 18], [86, 88]]"
7304,13213,👍👍👍👍👍👍❤️❤️❤️🌹🌹🌹,0.0,5909,[]
7305,13215,Minh Hieu Ali Chui Noi Bon Ngu NguCo Bang Cap,1.0,5910,"[[14, 17], [27, 29], [31, 33]]"
7306,13217,nhìn nứng gkê ak abe ơi!,1.0,5911,"[[5, 8]]"
7307,13219,Ad méo biết thì thôi.,1.0,5912,"[[3, 5]]"
7308,13220,Tầm nhìn nhà cơm sườn nó phải 1000 năm nữa mới thấy cơ,0.0,5912,[]
7309,13222,Nhìn cánh tay là biết đàn ông rồi,0.0,5913,[]
7310,13224,"Ngay cả việc cứu dân vùng lũ mà chính tay bọn cầm đầu ở trên thuỷ điện gây ra mà chúng cũng ko làm được rồi lại đi ganh ghét với những người như PA vì đã giúp được dân và dân ủng hộ,nếu như ở mấy nước đa đảng thì nó lật cái bọn chóp bu này lâu rồi,ăn ở ko rồi lại địt thúi",1.0,5914,"[[42, 52], [81, 85], [115, 123], [213, 214], [224, 234], [264, 271]]"
7311,13226,"mấy bác ăn hại có làm éo j em cũng chẳng quan tâm,nói hoài mỏi miệng nhưng cái hành động lâu lâu có tàu lạ hành hung ngư dân,đâm chìm tàu ngư dân của quãng ngãi có biển số tàu trung quốc mà ko lên tiếng thì em ko chịu đuợc,rồi tối thời sự lại đưa tin t",1.0,5915,"[[8, 13], [22, 23], [50, 67], [107, 115], [125, 136]]"
7312,13228,CS miệng và đít chúng là một chỗ.,1.0,5916,"[[14, 17], [19, 24]]"
7313,13229,"Một chế độ thổ tả không còn sửa sai được nữa, mà phải thay đổi với một chế độ khác.",1.0,5916,"[[14, 21], [23, 41]]"
7314,13230,Sống với CS mà không biết gì về thủ đoạn của bọn chúng là không có cái đầu.,1.0,5916,"[[38, 47], [54, 64], [70, 88]]"
7315,13232,Thành Học oke chiều xuống =)))),0.0,5917,[]
7316,13234,haaa,0.0,5918,[]
7317,13236,Trương Hải Yến có vẻ cay cú,0.0,5919,[]
7318,13238,phim gì hồi coi ghiền mà qên rội,0.0,5920,[]
7319,13240,“ Lệ em tuôn mãi.ai biết đc lòng mình khỗ đau.là con số 6 “ 😚😚😚 ai lóp du chu cà mo,0.0,5921,[]
7320,13242,Thực ra chỉ có anh mus chơi còn thầy ba chỉ giữ mỗi nút space :)))),0.0,5922,[]
7321,13244,Lữ Văn Thánh đó là ý do tôi bảo ông trẩu,1.0,5923,"[[36, 39]]"
7322,13246,Đung la chi ba co khac,0.0,5924,[]
7323,13248,Con này nó tưởng nói chuyện vậy là hay mất dạy khốn nạn khẩu nghiệp con trai nó gánh,1.0,5925,"[[0, 2], [9, 11], [46, 54], [56, 65], [67, 79], [90, 92]]"
7324,13250,"anh Dần ơi,572 trương định là quận 1 nha anh .xưa anh ở Gò Vấp mà bây chờ anh đòi trụ sở UBNN phường Tân Định quận 1 là sao vậy anh tiên tri.he he he",0.0,5926,[]
7325,13252,Là dịch những vẫn phải đẹp?,0.0,5927,[]
7326,13254,Tùng sói nói tutu hoy,0.0,5928,[]
7327,13256,"Lúc còn ngày bé thì dành trọn tgian để mong mình trở thành người lớn,sau này lại dành cả thanh xuân để mong mình bé lại",0.0,5929,[]
7328,13258,Mưa suốt này đi đâu được vậy a Độ :((,0.0,5930,[]
7329,13260,cảm ơn vì spoil nhá,0.0,5931,[]
7330,13262,mai ông Hùng King về bẻ cổ chúng nó !,1.0,5932,"[[21, 25], [33, 34]]"
7331,13264,"công nghệ làm sạch môi trường của nhật cản trở tham nhũng của công chức búa liềm, đúng là chuyện hài nhà sản",1.0,5933,"[[0, 79], [101, 107]]"
7332,13266,Đm Ad m óc cức lắm.Đm người ta khổ chứ Đéo rãnh lên đăng ba cái tào lao như m đâu.m cho người ta đc đồng xu cắt bạc nào chưa.ở đây xạo lồn.mẹ m sinh cái tay m ra trước hay sao m ngu v,1.0,5934,"[[0, 1], [6, 6], [8, 13], [19, 20], [39, 41], [76, 76], [131, 137], [139, 142], [144, 166], [176, 176], [178, 180]]"
7333,13268,8/3 là chủ nhật mà,0.0,5935,[]
7334,13270,Gọi mấy thằng CA là phải dí thẳng tiền cho chúng nó.ko là đến già chúng nó cũng chả quan tâm,1.0,5936,"[[10, 15], [30, 32], [51, 60], [79, 88]]"
7335,13272,"Dầu gì đi nữa t cũng là cháu của bá hộ ngọc lan, cháu bà ngũ thị đời mà chở vàng qua mỹ bỏ lại 2 cái villa ở sài gòn, cháu bà ba hoa Viện Kiểm sát toà án nhân dân huyện hóc môn, mà cháu của cậu Tỉnh làm công an huyện hóc môn,mà e của Mỹ Lộc có nhà đất mặt tiền!' Nghe mắc ỉa ghê á!",1.0,5937,"[[14, 14], [268, 273]]"
7336,13273,"Huỵch nợ cô Minh Hiếu mà cái miệng quang quang, t cho cái chày đâm tiêu vô đầu m à!",1.0,5937,"[[35, 45], [48, 48], [50, 79]]"
7337,13275,"Đây đây đây ,ăn mẹ di",1.0,5938,"[[16, 17]]"
7338,13277,Cho toyy xin in4 FB hoặc sđt zalo hay ig được hong :33,0.0,5939,[]
7339,13279,Rảnh thì giúp mẹ giúp cha.,0.0,5940,[]
7340,13280,Ở đây sống chậm mả cha chúng mày.,1.0,5940,"[[16, 31]]"
7341,13282,KO BÍT ĐẦU ĐUÔI.,0.0,5941,[]
7342,13283,CÂU CHUYỆN RA SAO.,0.0,5941,[]
7343,13284,LÚC TRƯỚC HÙA NHAU CHƯỞI NGƯỜI TA.,1.0,5941,"[[10, 12], [19, 23]]"
7344,13285,H RỒI BÂY H QUAY LẠI CẮN.,1.0,5941,"[[21, 23]]"
7345,13286,KHẨU NGHIỆP TẠO NGHIỆP.,1.0,5941,"[[0, 21]]"
7346,13288,Mì xì mì xì gêm mìng nhạc này mà thay cho nhạc donate nhỉ,0.0,5942,[]
7347,13290,RA ĐI,0.0,5943,[]
7348,13292,quá đỉnh luôn ae à,0.0,5944,[]
7349,13294,Luật sư nước ngoài hét ra lửa.,0.0,5945,[]
7350,13295,LS ở VN hét ra khói.,0.0,5945,[]
7351,13296,"Có lửa sẵn thì nó mạnh lên, còn không chỉ là đồ bỏ.",0.0,5945,[]
7352,13298,Về đi Nam 🤧,0.0,5946,[]
7353,13300,3 năm trước rồi nhé,0.0,5947,[]
7354,13302,Yt luôn chứ like gì kkk,0.0,5948,[]
7355,13304,"Nó chửi Cô Minh Hiếu là sai, nhưng mà đm tụi m thật sự rất quá đáng, nó có xạo hay gì đó nếu ko ảnh hưởng ai thì việc gì phải đập phá chén cơm người khác v, còn việc giá 1 chai nước hoa rẻ thì tự tụi m phải nhận thức được nó là hàng loại nào, nếu thấy chấp nhận thì mua nó đâu ship lại hay lấy dao kề cổ bắt bây mua.",1.0,5949,"[[0, 1], [3, 6], [38, 39], [41, 45], [69, 70], [75, 77], [126, 141], [196, 200]]"
7356,13305,"Còn Trần Đoàn nên có lời xin lôi tới cô MH đi, còn TĐ nó có xạo sài hàng fake hay thật kệ nó, tụi bây chắc gì ko sống ảo chắc gì ko sài hàng fake nên ai làm gì kệ ngta tạo nghiệp chi v.",1.0,5949,"[[54, 55], [60, 62], [73, 76], [90, 91], [94, 100], [168, 177]]"
7357,13307,Kể cả mở nắp bồn cầu cũng nên đái nhẹ nhàng và thanh lịch thôi.,1.0,5950,"[[30, 32]]"
7358,13308,Đm rớt vài giọt ra mép bồn cầu t nhìn mà tức nhức nách,1.0,5950,"[[0, 1], [31, 31], [45, 53]]"
7359,13310,Vũ KHẤC Tiệp,1.0,5951,"[[3, 6]]"
7360,13312,7 pút 45 giây tới 50 giây cười ỉa,0.0,5952,[]
7361,13314,con le le đánh rấm thỏi kèn nà ni?,0.0,5953,[]
7362,13316,"Chúng mài không hiểu ý anh Chung, xin phép ở đây là phải đến tận nhà anh, mang cái bao thơ dầy dầy chút, lãnh đạo nói là phải hiểu chứ 😂",0.0,5954,[]
7363,13318,như thằng bệnh,1.0,5955,"[[4, 13]]"
7364,13320,Tiên tri gi gọi là tri thần kinh,1.0,5956,"[[23, 31]]"
7365,13322,Cứ đăng cái ảnh 2 bố con là y như rằng bị đổi,0.0,5957,[]
7366,13324,Mía.,1.0,5958,"[[0, 2]]"
7367,13325,Nó tức á.,1.0,5958,"[[0, 1]]"
7368,13326,Chời.,0.0,5958,[]
7369,13328,Thằng điên.,1.0,5959,"[[0, 9]]"
7370,13330,"Chi Minh Hieu noi chuyen vui qua, rat chan that .",0.0,5960,[]
7371,13331,Yeu Chi nhieu lam.,0.0,5960,[]
7372,13332,Love you 100000000000,0.0,5960,[]
7373,13334,Ghê kakaka 😂,0.0,5961,[]
7374,13336,Xấu vlol,1.0,5962,"[[4, 7]]"
7375,13338,"Học ở trường thầy, cô giáo dạy hay lắm yêu tổ quốc, yêu đồng bào yêu HCM mà không thấy dạy là phải yêu bản thân, gia đình ba, mẹ yêu chi những cái xa xôi chết mẹ còn nhỏ biết con mẹ gì cứ nhồi yêu nước, yêu HCM ?",1.0,5963,"[[76, 89], [129, 152], [154, 160], [170, 183], [188, 191], [211, 211]]"
7376,13339,Sao không yêu những thứ gần gũi với mình ?,0.0,5963,[]
7377,13340,🙂,0.0,5963,[]
7378,13342,Mái tự cắt.,0.0,5964,[]
7379,13343,Đuôi thì ngồi cày 6 tiếng với giá 600k cảm thấy ưng,0.0,5964,[]
7380,13345,Còn cái video lời hứa này thì sao thầy ?,0.0,5965,[]
7381,13347,Làm wen bạn đc ko,0.0,5966,[]
7382,13349,Trang H Le Trang Le Ngọc Loan Tâm Trần nhớ nha :)))),0.0,5967,[]
7383,13351,"Troi oi,con duc rua nay no lam phuoc, ma cai mom no giog cai ham cau lau nam .doi k",1.0,5968,"[[8, 18], [24, 25], [49, 50], [61, 67], [78, 80]]"
7384,13353,@Phan ngô kệ cđm mày nói tao làm cái lồn j tao chỉ muốn nhắc nhẹ thôi tuỳ mày 🙂🙂,1.0,5969,"[[13, 15], [17, 19], [25, 27], [37, 39], [43, 45], [74, 76]]"
7385,13355,Xạo lồn quá chị ba ơi,1.0,5970,"[[0, 6]]"
7386,13357,"Lúc trước không biết page nào có share cmt các thứ, ông thầy nói chuyện ngu vl.",1.0,5971,"[[72, 77]]"
7387,13358,"Đang tranh luận thì xoá cmt, xong bảo nó phát ngôn bừa bãi, tag người này người khác vào làm chứng để lập biên bản.",1.0,5971,"[[38, 39]]"
7388,13359,"Trong khi mọi người hỏi nó nói gì thì kêu nó nói bậy nên xoá cmt, chưa kịp chụp ảnh.",1.0,5971,"[[24, 25], [42, 43]]"
7389,13360,:v,0.0,5971,[]
7390,13362,Pham Minh phục lồn .,1.0,5972,"[[15, 17]]"
7391,13364,"Việt Tân cái ccc, nó là cái đéo gì, mày cũng biết đéo gì mà sủa nhăng sủa cuội nói tao làm cho nó",1.0,5973,"[[13, 15], [18, 19], [28, 30], [36, 38], [50, 52], [60, 77], [83, 85], [95, 96]]"
7392,13366,Coi cười toét mồm =)),0.0,5974,[]
7393,13368,biến đi nghĩa,1.0,5975,"[[0, 3]]"
7394,13370,Hợp ní,0.0,5976,[]
7395,13372,Thấy thì thấy nói giàu lắm có tiền lắm con ông cháu cha lắm.,1.0,5977,"[[39, 54]]"
7396,13373,Ra nước ngoài dell có tiền về .Bệnh xạo lozzz thì vẫn còn mỗi ngày.,1.0,5977,"[[14, 17], [36, 44]]"
7397,13375,Rút kinh nghiệm thôi mà ^^,0.0,5978,[]
7398,13377,ad óc chó,1.0,5979,"[[3, 8]]"
7399,13379,vô chính phủ mà,0.0,5980,[]
7400,13381,Ok trung bảnh,0.0,5981,[]
7401,13383,Tien Thinh lại cmt thể hiện à ?,0.0,5982,[]
7402,13385,anh kể cảm động quá,0.0,5983,[]
7403,13387,"HN kb ai dính nữa k , chả thấy công bố để biết tình hình nhỉ .",0.0,5984,[]
7404,13389,"Chu choa ơi lâu kg gặp, thần sắc hơi s.u.y .",0.0,5985,[]
7405,13390,đó,0.0,5985,[]
7406,13392,đợi đồng chí sống sót mở họp báo và nói thật lòng đống ý ấy cái đã,0.0,5986,[]
7407,13394,Lê Hải Long bởi vì chó là vật nuôi và lợn gà bò dê dc nuôi để ăn ok ?,0.0,5987,[]
7408,13395,Ngu còn tỏ ra nguy hiểm :))),1.0,5987,"[[0, 22]]"
7409,13397,Thực ra abe chỉ ngồi chỉ đạo thôi bàn phím vs chuột đều là do cường 7 núi cầm,0.0,5988,[]
7410,13399,Giống thế đ nào dc,1.0,5989,"[[10, 10]]"
7411,13401,Xin link Facebook của hiếu minh,0.0,5990,[]
7412,13403,"Đây là kết quả quan trắc môi trưởng do AirVisual ghi nhận tại Hà nội, quận Cầu Giấy (HN) và Saigon, vào lúc 5 giờ sáng chủ nhật 15/12/2019, thời điểm tinh mơ, trong lành nhất.Lưu ỳ cùng thời điểm, nhiều nơi trên thế giới chỉ khoảng từ 9 đến 30.",0.0,5991,[]
7413,13405,"Nhị Thắng được kết bạn với top cmt, ưng quá hi",0.0,5992,[]
7414,13407,Lâu rồi mới gặp IDOL chúc idol nhiều sức khoe vượt qua đại dịch,0.0,5993,[]
7415,13409,☘️Em đang bán 1 số loại thuốc lá thơm ☘️Ai lấy loạj nào Ib em nhe ☘️E co bán lẻ và nhận ship toàn quốc,0.0,5994,[]
7416,13411,Ghét giang v ra,0.0,5995,[]
7417,13413,Tiểu đường tuýp 30A 306.95.,0.0,5996,[]
7418,13415,"ủa, chúng tôi còn lớp nào đâu mà đến đúng giờ?",0.0,5997,[]
7419,13416,ủa ?,0.0,5997,[]
7420,13417,alo ?,0.0,5997,[]
7421,13419,"Trọng bộ album VCD "" ĐI VỀ NƠI XA "" hay lắm giáo ơi !",0.0,5998,[]
7422,13420,😍,0.0,5998,[]
7423,13422,con di ngua nay chac sih ra o ho boom ha j,1.0,5999,"[[0, 10], [30, 36]]"
7424,13424,Dương Thái Phước ba gà not ba chó@@,1.0,6000,"[[20, 21], [30, 32]]"
7425,13426,Ad bảo em rất có văn hóa nhé,0.0,6001,[]
7426,13428,Anh Trung bóng lộn sa đéc,1.0,6002,"[[10, 17]]"
7427,13430,"Khổ vcl phải ăn mì ạ :""((",1.0,6003,"[[4, 6]]"
7428,13432,Bã nói tỉnh bơ ak,0.0,6004,[]
7429,13434,.,0.0,6005,[]
7430,13436,Xin lỗi nha lần sau rút kinh nghiệm.,0.0,6006,[]
7431,13438,"Tuấn Kiệt à , có lí!",0.0,6007,[]
7432,13440,Đm.,1.0,6008,"[[0, 1]]"
7433,13441,Tao là CA thì tao có quyền nhé.,1.0,6008,"[[0, 2], [14, 16]]"
7434,13442,Đm ad phản cmn động,1.0,6008,"[[0, 1], [6, 18]]"
7435,13444,Chúng mày chụp mũ vãi lồn chúng mày còn chưa hiểu ý thằng Cường là sao đã auto chửi nó là thằng bán nước ?,1.0,6009,"[[0, 8], [18, 24], [26, 34], [52, 56], [79, 82], [84, 85], [90, 103]]"
7436,13446,Minh Nhật chuẩn cmnr.,0.0,6010,[]
7437,13447,Jack tuổi j so dislike :))) haha.,1.0,6010,"[[5, 21]]"
7438,13448,K atm là ca sĩ duy nhất trên thế giới mà k cần hát mà,1.0,6010,"[[9, 49]]"
7439,13450,Thầy đang nghĩ về cô em xinh tươi này .,0.0,6011,[]
7440,13452,cai cc,1.0,6012,"[[4, 5]]"
7441,13454,vừa nhậu vừa có người canh xe.,0.0,6013,[]
7442,13456,mình không hiểu được vì sao một nước nông nghiệp chăn nuôi xhcn lừng danh như đông lào mà thịt heo lại đắt gấp đôi gấp 3 thịt lợn nhập khẩu tư bản được nuôi tít bên kia nữa vòng trái đất mang về tận cửa nhà !,0.0,6014,[]
7443,13458,Cho hỏi nhận 1 cái 2 lần thì dc thêm cái j ko ?,0.0,6015,[]
7444,13460,Cà khịa vl,1.0,6016,"[[8, 9]]"
7445,13462,Con Linh nó vẫn chứng nào tật nấy .,1.0,6017,"[[0, 2], [9, 10], [16, 32]]"
7446,13463,Vì bản chất của nó là vậy.,1.0,6017,"[[3, 24]]"
7447,13464,😏,1.0,6017,"[[0, 0]]"
7448,13466,Vậy e sẽ Thành người trung thực,0.0,6018,[]
7449,13468,"hẳn là CH!CH khoẻ, CH!CH phê, đê mê tối ngày!",1.0,6019,"[[7, 11], [19, 27], [30, 34]]"
7450,13470,Idol vẫn còn khoẻ mạnh thế này thật đáng mừng,0.0,6020,[]
7451,13472,Không phải cứ mập là đẹp nhưng có người phải mập sẽ đẹp,0.0,6021,[]
7452,13474,Oke Hasagi chết moẹ đi 💀,1.0,6022,"[[11, 14], [16, 18]]"
7453,13476,Sena lúc này,0.0,6023,[]
7454,13478,gạt tay #19,0.0,6024,[]
7455,13480,Nổ như chó,1.0,6025,"[[0, 9]]"
7456,13482,Vl.gắt,1.0,6026,"[[0, 1]]"
7457,13484,Ko lẻ bất cứ nước nào nhận lao động nước ngoài thì nước đó trình độ kém?,0.0,6027,[]
7458,13485,Ngu vl.,1.0,6027,"[[0, 5]]"
7459,13486,"Ngành luyện kim: mổi cty mở ra đều đưa nhân viên ra nước ngoài thực tập( chủ yếu ở Trung Quốc), vì chuyên môn yếu với lại thiếu chuyên cần, bất cẩn.",0.0,6027,[]
7460,13487,Các nhà thầu TQ hầu n,0.0,6027,[]
7461,13489,k khác dì mấy với bọn thượng đẳng hàn quốc,1.0,6028,"[[18, 32]]"
7462,13491,Văn Thị Cẩm Vân con sam ý hả bạn ?,0.0,6029,[]
7463,13492,Mình thấy ngon mà ta !,0.0,6029,[]
7464,13493,Nhưng có ngon mình cũng ko dám ăn lần nữa vì sợ bị nhầm thì toi 😭,0.0,6029,[]
7465,13495,Đi đâu cũng thấy mấy ông thuyết phục :v,0.0,6030,[]
7466,13497,Hãy nghe những gì ad nói và hãy ỉa vào những gì ad bost,1.0,6031,"[[32, 33]]"
7467,13499,Ở 1 diễn biến khác =))),0.0,6032,[]
7468,13501,Hình như thằng Mỹ ko thiếu nợ thì phải.,0.0,6033,[]
7469,13502,Tất cả các nước đang nợ Mỹ.,0.0,6033,[]
7470,13503,Mỹ vô địch.,0.0,6033,[]
7471,13504,I love you,0.0,6033,[]
7472,13506,Ngày xưa chơi ma tuý trốn như chó giờ chơi ma tuý phải khoe ra cho thiên hạ biết là mình chơi ma tuý nó mới đẳng cấp.,1.0,6034,"[[14, 19], [30, 32], [43, 48], [94, 99]]"
7473,13508,Z hỏ,0.0,6035,[]
7474,13510,Cao Lãnh tự hào về anh RamboBanking :)),0.0,6036,[]
7475,13512,đkm đứa nào bảo idol trần dần t mắc covid đấy :v,1.0,6037,"[[0, 2], [35, 35]]"
7476,13514,Dần ơi là dần nay 30/4 ngày giải phóng mà dân 3 que goi là ngày quốc hận ko biết hôm đó lên máy bay Dần chạy cách nào vậy,1.0,6038,"[[46, 50]]"
